_id,normalizedTimestamp,normalizedX,normalizedY,rollNo,timestamp,x,y,fixation
6589a1e025073fa4a32ffabd,44705,0.155231927,0.674198616,CB.EN.U4CSE20447,1.70352E+12,216.7037704,529.2459138,1
6589a1e025073fa4a32ffab9,44372,0.21950387,0.687601402,CB.EN.U4CSE20447,1.70352E+12,306.4274023,539.7671007,1
6589a1e025073fa4a32ffaf9,51622,0.288446663,0.290465829,CB.EN.U4CSE20447,1.70352E+12,402.6715415,228.0156755,1
6589a1e025073fa4a32ffaf6,51053,0.326454062,0.36246585,CB.EN.U4CSE20447,1.70352E+12,455.7298699,284.5356926,1
6589a1e025073fa4a32ffb03,53401,0.24565712,0.189431339,CB.EN.U4CSE20447,1.70352E+12,342.93734,148.7036008,1
6589a1e025073fa4a32ffae9,49647,0.562561494,0.500053342,CB.EN.U4CSE20447,1.70352E+12,785.3358461,392.5418738,1
6589a1e025073fa4a32ffae4,49195,0.416009277,0.547964069,CB.EN.U4CSE20447,1.70352E+12,580.7489514,430.1517941,1
6589a1e025073fa4a32ffad3,47090,0.218204315,0.021430322,CB.EN.U4CSE20447,1.70352E+12,304.6132244,16.82280305,1
6589a1e025073fa4a32ffafe,52099,0.374867187,0.33002416,CB.EN.U4CSE20447,1.70352E+12,523.3145934,259.0689658,1
6589a1e025073fa4a32ffae1,48644,0.377341299,0.591512773,CB.EN.U4CSE20447,1.70352E+12,526.7684536,464.3375267,1
6589a1e025073fa4a32ffb18,55498,0.073540033,0.370105119,CB.EN.U4CSE20447,1.70352E+12,102.6618864,290.5325181,1
6589a1e025073fa4a32ffb19,55896,0.060159297,0.373683078,CB.EN.U4CSE20447,1.70352E+12,83.98237803,293.3412164,1
6589a1e025073fa4a32ffb26,57979,0.329659008,0.272724897,CB.EN.U4CSE20447,1.70352E+12,460.2039754,214.0890438,1
6589a1e025073fa4a32ffb2a,58830,0.427141186,0.16764315,CB.EN.U4CSE20447,1.70352E+12,596.2890961,131.5998731,1
6589a1e025073fa4a32ffb42,61765,0.272127494,0.432114241,CB.EN.U4CSE20447,1.70352E+12,379.8899812,339.2096792,1
6589a1e025073fa4a32ffb46,62146,0.233038954,0.456668015,CB.EN.U4CSE20447,1.70352E+12,325.32238,358.4843915,1
6589a1e025073fa4a32ffb54,64208,0.185545812,0.22245801,CB.EN.U4CSE20447,1.70352E+12,259.0219535,174.6295376,1
6589a1e025073fa4a32ffb7d,70198,0.189739642,0.473014484,CB.EN.U4CSE20447,1.70352E+12,264.8765406,371.3163696,1
6589a1e025073fa4a32ffb6d,68450,0.311747423,0.368067517,CB.EN.U4CSE20447,1.70352E+12,435.1994027,288.9330008,1
6589a1e025073fa4a32ffb56,64688,0.262137117,0.225081493,CB.EN.U4CSE20447,1.70352E+12,365.943416,176.6889719,1
6589a1e025073fa4a32ffb6f,68671,0.329625193,0.541692031,CB.EN.U4CSE20447,1.70352E+12,460.1567701,425.2282443,1
6589a1e025073fa4a32ffb8e,72229,0.502204649,0.607881436,CB.EN.U4CSE20447,1.70352E+12,701.07769,477.1869276,1
6589a1e025073fa4a32ffb91,72533,0.562488416,0.500059163,CB.EN.U4CSE20447,1.70352E+12,785.2338285,392.5464433,1
6589a1e025073fa4a32ffb9b,73733,0.357492374,0.119184594,CB.EN.U4CSE20447,1.70352E+12,499.0593541,93.55990611,1
6589a1e025073fa4a32ffba6,75056,0.254516579,0.431818352,CB.EN.U4CSE20447,1.70352E+12,355.3051445,338.9774061,1
6589a1e025073fa4a32ffbbe,77784,0.748630713,0.069636749,CB.EN.U4CSE20447,1.70352E+12,1045.088476,54.66484802,1
6589a1e025073fa4a32ffbc7,78811,0.145514341,0.267601837,CB.EN.U4CSE20447,1.70352E+12,203.1380205,210.0674418,1
6589a1e025073fa4a32ffbca,79071,0.028285465,0.226895688,CB.EN.U4CSE20447,1.70352E+12,39.48650879,178.1131149,1
6589a1e025073fa4a32ffbd9,80789,0.401480733,0.313237663,CB.EN.U4CSE20447,1.70352E+12,560.4671039,245.8915651,1
6589a1e025073fa4a32ffbe0,81918,0.532387622,0.099587404,CB.EN.U4CSE20447,1.70352E+12,743.2131198,78.1761118,1
6589a1e025073fa4a32ffbcf,79566,0.124800441,0.258920063,CB.EN.U4CSE20447,1.70352E+12,174.2214149,203.2522497,1
6589a1e025073fa4a32ff965,91,0.498650373,0.403226794,CB.EN.U4CSE20447,1.70352E+12,696.1159205,316.5330331,1
6589a1e025073fa4a32ff99c,6673,0.085504506,0.290754613,CB.EN.U4CSE20447,1.70352E+12,119.3642905,228.2423713,1
6589a1e025073fa4a32ff98f,5180,0.055419926,0.210130434,CB.EN.U4CSE20447,1.70352E+12,77.36621731,164.9523908,1
6589a1e025073fa4a32ff98c,4601,0.07857784,0.203730608,CB.EN.U4CSE20447,1.70352E+12,109.6946647,159.9285271,1
6589a1e025073fa4a32ff9bf,11116,0.136154422,0.230809844,CB.EN.U4CSE20447,1.70352E+12,190.0715735,181.1857275,1
6589a1e025073fa4a32ff9c5,12046,0.300670335,0.244149982,CB.EN.U4CSE20447,1.70352E+12,419.7357874,191.6577355,1
6589a1e025073fa4a32ff9c7,12226,0.392738317,0.236562719,CB.EN.U4CSE20447,1.70352E+12,548.2626904,185.7017342,1
6589a1e025073fa4a32ff9fa,19233,0.319131155,0.614810794,CB.EN.U4CSE20447,1.70352E+12,445.5070921,482.6264736,1
6589a1e025073fa4a32ff9e8,16485,0.210047422,0.150316415,CB.EN.U4CSE20447,1.70352E+12,293.2262016,117.9983856,1
6589a1e025073fa4a32ff9da,15050,0.265385189,0.274445876,CB.EN.U4CSE20447,1.70352E+12,370.4777233,215.4400124,1
6589a1e025073fa4a32ffa2d,26514,0.362038263,0.21603691,CB.EN.U4CSE20447,1.70352E+12,505.4054151,169.5889742,1
6589a1e025073fa4a32ffa33,27469,0.376460619,0.36941347,CB.EN.U4CSE20447,1.70352E+12,525.5390246,289.9895738,1
6589a1e025073fa4a32ffa3f,28952,0.280158383,0.240619736,CB.EN.U4CSE20447,1.70352E+12,391.1011022,188.8864925,1
6589a1e025073fa4a32ffa4a,30582,0.287387018,0.119569802,CB.EN.U4CSE20447,1.70352E+12,401.1922768,93.8622946,1
6589a1e025073fa4a32ffa76,36756,0.71880245,0.128844881,CB.EN.U4CSE20447,1.70352E+12,1003.44822,101.1432319,1
6589a1e025073fa4a32ffa99,40699,0.166013028,0.619148233,CB.EN.U4CSE20447,1.70352E+12,231.7541866,486.031363,1
6589a1e025073fa4a32ffab0,43239,0.387024189,0.637255645,CB.EN.U4CSE20447,1.70352E+12,540.2857682,500.2456815,1
6589a1e025073fa4a32ffab5,44026,0.393871278,0.708226972,CB.EN.U4CSE20447,1.70352E+12,549.8443036,555.9581728,1
6589a1e025073fa4a32ffac6,45731,0.610599901,0.53768189,CB.EN.U4CSE20447,1.70352E+12,852.3974613,422.0802839,1
6589a1e025073fa4a32ffb00,52291,0.387100471,0.306316775,CB.EN.U4CSE20447,1.70352E+12,540.392258,240.4586684,1
6589a1e025073fa4a32ffae6,49379,0.488758392,0.534106308,CB.EN.U4CSE20447,1.70352E+12,682.3067155,419.2734515,1
6589a1e025073fa4a32ffaef,50397,0.573729049,0.464586765,CB.EN.U4CSE20447,1.70352E+12,800.9257517,364.7006107,1
6589a1e025073fa4a32ffad4,47175,0.170223437,-0.030101765,CB.EN.U4CSE20447,1.70352E+12,237.6319186,-23.62988589,1
6589a1e025073fa4a32ffb0f,54647,0.058362296,0.320967304,CB.EN.U4CSE20447,1.70352E+12,81.47376485,251.9593338,1
6589a1e025073fa4a32ffb1a,55992,0.060457188,0.321092844,CB.EN.U4CSE20447,1.70352E+12,84.39823384,252.0578824,1
6589a1e025073fa4a32ffb14,55125,0.076232537,0.352539545,CB.EN.U4CSE20447,1.70352E+12,106.4206215,276.743543,1
6589a1e025073fa4a32ffb35,60225,0.320706469,0.183258768,CB.EN.U4CSE20447,1.70352E+12,447.706231,143.8581329,1
6589a1e025073fa4a32ffb33,60002,0.330057983,0.148807805,CB.EN.U4CSE20447,1.70352E+12,460.7609448,116.814127,1
6589a1e025073fa4a32ffb47,62282,0.207600764,0.442344916,CB.EN.U4CSE20447,1.70352E+12,289.810667,347.240759,1
6589a1e025073fa4a32ffb49,62726,0.220276934,0.398702224,CB.EN.U4CSE20447,1.70352E+12,307.5066002,312.9812462,1
6589a1e025073fa4a32ffb50,63363,0.195187624,0.248392536,CB.EN.U4CSE20447,1.70352E+12,272.4819235,194.9881405,1
6589a1e025073fa4a32ffb95,72898,0.628437989,0.357112783,CB.EN.U4CSE20447,1.70352E+12,877.299432,280.333535,1
6589a1e025073fa4a32ffbaf,75850,0.359957594,0.101363338,CB.EN.U4CSE20447,1.70352E+12,502.5008008,79.57022055,1
6589a1e025073fa4a32ffbc9,78986,0.052138858,0.235236509,CB.EN.U4CSE20447,1.70352E+12,72.78584514,184.6606596,1
6589a1e025073fa4a32ffbd4,80325,0.307242781,0.329115541,CB.EN.U4CSE20447,1.70352E+12,428.9109218,258.3556994,1
6589a1e025073fa4a32ff973,1680,0.150644354,0.320349713,CB.EN.U4CSE20447,1.70352E+12,210.2995177,251.4745249,1
6589a1e025073fa4a32ff99b,6585,0.081894836,0.267489561,CB.EN.U4CSE20447,1.70352E+12,114.3251913,209.9793057,1
6589a1e025073fa4a32ff99e,6847,0.083289633,0.354297286,CB.EN.U4CSE20447,1.70352E+12,116.2723278,278.1233692,1
6589a1e025073fa4a32ff9d0,13576,0.512891129,0.202354306,CB.EN.U4CSE20447,1.70352E+12,715.9960157,158.8481306,1
6589a1e025073fa4a32ff9e9,16568,0.219005872,0.165524172,CB.EN.U4CSE20447,1.70352E+12,305.7321974,129.9364753,1
6589a1e025073fa4a32ff9d3,13837,0.444165104,0.25637982,CB.EN.U4CSE20447,1.70352E+12,620.0544856,201.2581586,1
6589a1e025073fa4a32ffa0b,21199,0.187398407,0.34913012,CB.EN.U4CSE20447,1.70352E+12,261.6081763,274.067144,1
6589a1e025073fa4a32ffa0d,21381,0.201805084,0.353684194,CB.EN.U4CSE20447,1.70352E+12,281.7198977,277.6420921,1
6589a1e025073fa4a32ffa28,26091,0.384311187,0.226287948,CB.EN.U4CSE20447,1.70352E+12,536.4984175,177.6360388,1
6589a1e025073fa4a32ffa37,27833,0.386583675,0.382747237,CB.EN.U4CSE20447,1.70352E+12,539.6708107,300.4565809,1
6589a1e025073fa4a32ffa41,29125,0.27418326,0.196244648,CB.EN.U4CSE20447,1.70352E+12,382.7598304,154.0520486,1
6589a1e025073fa4a32ffa44,29399,0.249223858,0.194465692,CB.EN.U4CSE20447,1.70352E+12,347.9165056,152.6555683,1
6589a1e025073fa4a32ffa46,29590,0.271585896,0.174049675,CB.EN.U4CSE20447,1.70352E+12,379.1339104,136.6289952,1
6589a1e025073fa4a32ffa5b,33338,0.282384761,0.143046898,CB.EN.U4CSE20447,1.70352E+12,394.2091259,112.2918149,1
6589a1e025073fa4a32ffa5c,33422,0.294850349,0.133573198,CB.EN.U4CSE20447,1.70352E+12,411.6110867,104.8549603,1
6589a1e025073fa4a32ffa6f,36150,0.685740067,0.140647822,CB.EN.U4CSE20447,1.70352E+12,957.2931341,110.4085405,1
6589a1e025073fa4a32ffa57,32930,0.332397282,0.220926895,CB.EN.U4CSE20447,1.70352E+12,464.0266052,173.4276124,1
6589a1e025073fa4a32ffa56,32676,0.348743011,0.232657566,CB.EN.U4CSE20447,1.70352E+12,486.8452439,182.6361891,1
6589a1e025073fa4a32ffa7c,37651,0.260621026,0.473585748,CB.EN.U4CSE20447,1.70352E+12,363.8269521,371.7648122,1
6589a1e025073fa4a32ffa4f,31658,0.405353978,0.51624879,CB.EN.U4CSE20447,1.70352E+12,565.8741537,405.2553004,1
6589a1e025073fa4a32ffa69,35340,0.242154269,0.23652345,CB.EN.U4CSE20447,1.70352E+12,338.047359,185.6709083,1
6589a1e025073fa4a32ffa61,33855,0.274690257,0.254367876,CB.EN.U4CSE20447,1.70352E+12,383.4675988,199.6787824,1
6589a1e025073fa4a32ff9a1,7109,0.107443264,0.308210846,CB.EN.U4CSE20447,1.70352E+12,149.9907964,241.9455142,1
6589a1e025073fa4a32ffa8e,39467,0.721202007,0.53179322,CB.EN.U4CSE20447,1.70352E+12,1006.798002,417.4576775,1
6589a1e025073fa4a32ffa9f,41447,0.398425192,0.574027818,CB.EN.U4CSE20447,1.70352E+12,556.2015677,450.6118374,1
6589a1e025073fa4a32ffaaf,43149,0.391644879,0.604984405,CB.EN.U4CSE20447,1.70352E+12,546.736251,474.9127578,1
6589a1e025073fa4a32ffafb,51809,0.326345137,0.339829843,CB.EN.U4CSE20447,1.70352E+12,455.5778117,266.7664268,1
6589a1e025073fa4a32ffaea,49734,0.5778122,0.448697472,CB.EN.U4CSE20447,1.70352E+12,806.6258309,352.2275153,1
6589a1e025073fa4a32ffaf5,50934,0.367596968,0.418779775,CB.EN.U4CSE20447,1.70352E+12,513.1653673,328.7421237,1
6589a1e025073fa4a32ffb0d,54371,0.074113438,0.30357271,CB.EN.U4CSE20447,1.70352E+12,103.4623599,238.3045774,1
6589a1e025073fa4a32ffb20,57312,0.103109805,0.19630703,CB.EN.U4CSE20447,1.70352E+12,143.9412876,154.1010189,1
6589a1e025073fa4a32ffb22,57531,0.190725378,0.226346419,CB.EN.U4CSE20447,1.70352E+12,266.252628,177.6819391,1
6589a1e025073fa4a32ffb34,60095,0.328569087,0.154030194,CB.EN.U4CSE20447,1.70352E+12,458.682446,120.9137022,1
6589a1e025073fa4a32ffb25,57885,0.294014499,0.283268743,CB.EN.U4CSE20447,1.70352E+12,410.4442404,222.3659634,1
6589a1e025073fa4a32ffb39,60622,0.2747341,0.200318989,CB.EN.U4CSE20447,1.70352E+12,383.5288042,157.2504067,1
6589a1e025073fa4a32ffb45,62057,0.229520561,0.486481926,CB.EN.U4CSE20447,1.70352E+12,320.4107033,381.8883118,1
6589a1e025073fa4a32ffb82,70657,0.416311391,0.306389776,CB.EN.U4CSE20447,1.70352E+12,581.1707016,240.5159738,1
6589a1e025073fa4a32ffb71,68848,0.331975572,0.641876259,CB.EN.U4CSE20447,1.70352E+12,463.4378985,503.8728632,1
6589a1e025073fa4a32ffb72,68937,0.315263347,0.683863366,CB.EN.U4CSE20447,1.70352E+12,440.1076328,536.8327425,1
6589a1e025073fa4a32ffb86,71274,0.481575511,0.443391081,CB.EN.U4CSE20447,1.70352E+12,672.2794134,348.0619987,1
6589a1e025073fa4a32ffb60,65951,0.245527828,0.194007139,CB.EN.U4CSE20447,1.70352E+12,342.756848,152.2956045,1
6589a1e025073fa4a32ffb7b,70019,0.19159073,0.588862314,CB.EN.U4CSE20447,1.70352E+12,267.4606588,462.2569161,1
6589a1e025073fa4a32ffba4,74878,0.189418447,0.487626125,CB.EN.U4CSE20447,1.70352E+12,264.4281518,382.7865082,1
6589a1e025073fa4a32ffbad,75670,0.304493886,0.064272123,CB.EN.U4CSE20447,1.70352E+12,425.0734644,50.45361635,1
6589a1e025073fa4a32ffbc6,78476,0.213374102,0.253798473,CB.EN.U4CSE20447,1.70352E+12,297.8702457,199.2318016,1
6589a1e025073fa4a32ffbd0,79652,0.152995608,0.297759754,CB.EN.U4CSE20447,1.70352E+12,213.5818688,233.741407,1
6589a1e025073fa4a32ff9ba,10377,0.071780281,0.348522966,CB.EN.U4CSE20447,1.70352E+12,100.2052718,273.5905286,1
6589a1e025073fa4a32ff9d7,14768,0.309693508,0.25603191,CB.EN.U4CSE20447,1.70352E+12,432.3321378,200.985049,1
6589a1e025073fa4a32ffa02,19946,0.283437088,0.223238288,CB.EN.U4CSE20447,1.70352E+12,395.6781746,175.2420561,1
6589a1e025073fa4a32ff9ff,19656,0.27218547,0.366719198,CB.EN.U4CSE20447,1.70352E+12,379.970916,287.8745708,1
6589a1e025073fa4a32ff9d9,14966,0.276909081,0.299948388,CB.EN.U4CSE20447,1.70352E+12,386.5650765,235.4594846,1
6589a1e025073fa4a32ff9fe,19577,0.271141347,0.430186766,CB.EN.U4CSE20447,1.70352E+12,378.5133201,337.696611,1
6589a1e025073fa4a32ffa0e,21463,0.193940359,0.394021185,CB.EN.U4CSE20447,1.70352E+12,270.740741,309.30663,1
6589a1e025073fa4a32ffa2e,26602,0.377359072,0.207371918,CB.EN.U4CSE20447,1.70352E+12,526.7932651,162.786956,1
6589a1e025073fa4a32ffa39,28002,0.378683966,0.369262701,CB.EN.U4CSE20447,1.70352E+12,528.642817,289.8712199,1
6589a1e025073fa4a32ffa3e,28838,0.310596248,0.262015144,CB.EN.U4CSE20447,1.70352E+12,433.5923628,205.6818884,1
6589a1e025073fa4a32ffa48,29755,0.283726561,0.128439158,CB.EN.U4CSE20447,1.70352E+12,396.0822794,100.8247393,1
6589a1e025073fa4a32ffa64,34881,0.244195493,0.321646718,CB.EN.U4CSE20447,1.70352E+12,340.8969081,252.4926738,1
6589a1e025073fa4a32ffa50,31789,0.409204664,0.453817108,CB.EN.U4CSE20447,1.70352E+12,571.2497103,356.2464301,1
6589a1e025073fa4a32ffa87,38877,0.445238652,0.500233711,CB.EN.U4CSE20447,1.70352E+12,621.5531579,392.6834632,1
6589a1e025073fa4a32ffaa0,41530,0.43832261,0.56580978,CB.EN.U4CSE20447,1.70352E+12,611.8983641,444.1606771,1
6589a1e025073fa4a32ffab2,43414,0.397053249,0.668111652,CB.EN.U4CSE20447,1.70352E+12,554.2863351,524.467647,1
6589a1e025073fa4a32ffac0,45196,0.393001669,0.5854845,CB.EN.U4CSE20447,1.70352E+12,548.6303292,459.6053321,1
6589a1e025073fa4a32ffad5,47264,0.184000014,-0.066831591,CB.EN.U4CSE20447,1.70352E+12,256.8640197,-52.46279897,1
6589a1e025073fa4a32ffaf3,50742,0.456575062,0.438699141,CB.EN.U4CSE20447,1.70352E+12,637.3787866,344.378826,1
6589a1e025073fa4a32ffae0,48561,0.362771895,0.569795405,CB.EN.U4CSE20447,1.70352E+12,506.4295651,447.289393,1
6589a1e025073fa4a32ffaed,50233,0.576130386,0.44810516,CB.EN.U4CSE20447,1.70352E+12,804.2780183,351.7625506,1
6589a1e025073fa4a32ffb17,55406,0.062264428,0.371668669,CB.EN.U4CSE20447,1.70352E+12,86.92114117,291.7599052,1
6589a1e025073fa4a32ffb2b,58928,0.409729336,0.17747407,CB.EN.U4CSE20447,1.70352E+12,571.9821532,139.3171453,1
6589a1e025073fa4a32ffb57,64832,0.308431359,0.241118827,CB.EN.U4CSE20447,1.70352E+12,430.5701765,189.278279,1
6589a1e025073fa4a32ffbc0,77959,0.814006723,0.08441985,CB.EN.U4CSE20447,1.70352E+12,1136.353386,66.2695825,1
6589a1e025073fa4a32ffbba,77111,0.719717326,0.195960847,CB.EN.U4CSE20447,1.70352E+12,1004.725387,153.8292646,1
6589a1e025073fa4a32ffbc5,78392,0.314619362,0.271819468,CB.EN.U4CSE20447,1.70352E+12,439.2086295,213.3782823,1
6589a1e025073fa4a32ffbdd,81602,0.510856242,0.205931657,CB.EN.U4CSE20447,1.70352E+12,713.1553135,161.6563511,1
6589a1e025073fa4a32ffbd2,80133,0.207725478,0.317366157,CB.EN.U4CSE20447,1.70352E+12,289.9847674,249.1324329,1
6589a1e025073fa4a32ffbd5,80420,0.329024189,0.331416034,CB.EN.U4CSE20447,1.70352E+12,459.3177679,260.1615864,1
