_id,normalizedTimestamp,normalizedX,normalizedY,rollNo,timestamp,x,y
658926106a3610f95ee3d207,43248,0.5489447865795873,0.33792689646426893,CB.EN.U4EEE23137,1703486914335,766.3269220651039,238.23846200730958
658926106a3610f95ee3d22f,53334,0.4775666458064126,0.8400722538042787,CB.EN.U4EEE23137,1703486924421,666.683037545752,592.2509389320165
658926106a3610f95ee3d256,64950,0.31484601654022687,0.2138594659281777,CB.EN.U4EEE23137,1703486936037,439.5250390901567,150.77092347936528
658926106a3610f95ee3d25e,67966,0.2713083873243026,0.6025904504407402,CB.EN.U4EEE23137,1703486939053,378.74650870472647,424.8262675607219
658926106a3610f95ee3d263,68941,0.18657208186104615,0.6363242466349519,CB.EN.U4EEE23137,1703486940028,260.45462627802044,448.6085938776411
658926106a3610f95ee3d26c,71347,0.3990550630814836,0.5037950950430055,CB.EN.U4EEE23137,1703486942434,557.0808680617511,355.17554200531885
658926106a3610f95ee3d279,74553,0.44282350618169025,0.904448154067463,CB.EN.U4EEE23137,1703486945640,618.1816146296396,637.6359486175614
658926106a3610f95ee3d17f,4981,0.12845775122186576,0.16089316426398775,CB.EN.U4EEE23137,1703486876068,179.3270207057246,113.42968080611136
658926106a3610f95ee3d18d,8579,0.13560316012098597,0.2224959084436877,CB.EN.U4EEE23137,1703486879666,189.30201152889643,156.85961545279983
658926106a3610f95ee3d196,10661,0.2852885514404787,0.6396221499355609,CB.EN.U4EEE23137,1703486881748,398.26281781090825,450.9336157045704
658926106a3610f95ee3d1a0,12948,0.39871171381620163,0.3683811296117528,CB.EN.U4EEE23137,1703486884035,556.6015524874175,259.70869637628573
658926106a3610f95ee3d1a7,15160,0.33486507006523275,0.08913286509725334,CB.EN.U4EEE23137,1703486886247,467.4716378110649,62.838669893563605
658926106a3610f95ee3d1b1,17659,0.2827231214000678,0.27760892481430083,CB.EN.U4EEE23137,1703486888746,394.6814774744946,195.7142919940821
658926106a3610f95ee3d1c0,21367,0.28553106089374186,0.256845721018348,CB.EN.U4EEE23137,1703486892454,398.6013610076636,181.07623331793536
658926106a3610f95ee3d1d7,28236,0.40243858477659544,0.3310794048763944,CB.EN.U4EEE23137,1703486899323,561.8042643481273,233.4109804378581
658926106a3610f95ee3d1d9,28734,0.4189191928596763,0.35231384263734666,CB.EN.U4EEE23137,1703486899821,584.8111932321082,248.3812590593294
658926106a3610f95ee3d1e1,30902,0.373446022778936,0.14572267916475587,CB.EN.U4EEE23137,1703486901989,521.3306477993947,102.73448881115289
658926106a3610f95ee3d20e,45262,0.21257648205366197,0.27434268611880164,CB.EN.U4EEE23137,1703486916349,296.75676894691213,193.41159371375517
658926106a3610f95ee3d200,41169,0.32151528878903535,0.459975331998076,CB.EN.U4EEE23137,1703486912256,448.8353431494934,324.2826090586436
658926106a3610f95ee3d230,53485,0.5451491864326451,0.8595942849149575,CB.EN.U4EEE23137,1703486924572,761.0282642599726,606.013970865045
658926106a3610f95ee3d23c,56758,0.10750476403606579,0.24042412786200784,CB.EN.U4EEE23137,1703486927845,150.07665059434785,169.49901014271552
658926106a3610f95ee3d25b,66814,0.4153011910839075,0.5070614565049787,CB.EN.U4EEE23137,1703486937901,579.7604627531349,357.47832683600996
658926106a3610f95ee3d25a,66563,0.3243686152023241,0.4517062392874112,CB.EN.U4EEE23137,1703486937650,452.8185868224444,318.4528986976249
658926106a3610f95ee3d264,69368,0.2786015353815805,0.6322208710671583,CB.EN.U4EEE23137,1703486940455,388.9277433926864,445.71571410234657
658926106a3610f95ee3d267,69992,0.5196878264049666,0.7264767110888312,CB.EN.U4EEE23137,1703486941079,725.4842056613334,512.166081317626
658926106a3610f95ee3d269,70368,0.5680327894253748,0.7346296313213453,CB.EN.U4EEE23137,1703486941455,792.9737740378232,517.9138900815484
658926106a3610f95ee3d17b,3871,0.03631485516636679,0.13245726306093789,CB.EN.U4EEE23137,1703486874958,50.695537812248034,93.38237045796122
658926106a3610f95ee3d17d,4525,0.009323230839455077,0.10719665719205122,CB.EN.U4EEE23137,1703486875612,13.015230251879288,75.57364332039612
658926106a3610f95ee3d183,6037,0.18142255786548486,0.2609295193130909,CB.EN.U4EEE23137,1703486877124,253.26589078021686,183.95531111572907
658926106a3610f95ee3d1a4,14339,0.3036258701663533,0.243879862599622,CB.EN.U4EEE23137,1703486885426,423.86171475222915,171.9353031327335
658926106a3610f95ee3d1d5,27494,0.32133689184088987,0.37850707181640403,CB.EN.U4EEE23137,1703486898581,448.5863010098823,266.84748563056485
658926106a3610f95ee3d1e7,32424,0.26449386126873103,0.24855336635430536,CB.EN.U4EEE23137,1703486903511,369.2334303311485,175.2301232797853
658926106a3610f95ee3d1f2,36900,0.32592749608596455,0.4080005862819884,CB.EN.U4EEE23137,1703486907987,454.99478453600653,287.6404133288018
658926106a3610f95ee3d218,47897,0.5918502289005948,0.34652592282442873,CB.EN.U4EEE23137,1703486918984,826.2229195452304,244.30077559122228
658926106a3610f95ee3d209,43591,0.43827306459318505,0.3237892666569566,CB.EN.U4EEE23137,1703486914678,611.8291981720863,228.2714329931544
658926106a3610f95ee3d1f8,39054,0.42212088372626455,0.09330254262176568,CB.EN.U4EEE23137,1703486910141,589.2807536818653,65.77829254834481
658926106a3610f95ee3d1fc,40383,0.28957123156696146,0.34166263033616007,CB.EN.U4EEE23137,1703486911470,404.2414392674782,240.87215438699286
658926106a3610f95ee3d221,49890,0.36303549063405105,0.5592534639243222,CB.EN.U4EEE23137,1703486920977,506.79754492513524,394.27369206664713
658926106a3610f95ee3d222,50428,0.2974942673545807,0.5989959167465977,CB.EN.U4EEE23137,1703486921515,415.3019972269946,422.29212130635136
658926106a3610f95ee3d227,51253,0.3431306325580054,0.7076613253947961,CB.EN.U4EEE23137,1703486922340,479.01036305097557,498.9012344033312
658926106a3610f95ee3d229,51982,0.2715366566685332,0.6503823605756072,CB.EN.U4EEE23137,1703486923069,379.06517270927236,458.519564205803
658926106a3610f95ee3d22a,52163,0.25959147347915,0.7150409828702076,CB.EN.U4EEE23137,1703486923250,362.3896969768934,504.10389292349635
658926106a3610f95ee3d24b,61334,0.3591703288593493,0.4016914132250889,CB.EN.U4EEE23137,1703486932421,501.4017790876516,283.19244632368765
658926106a3610f95ee3d27f,75909,0.40244390323425167,0.8748776182427815,CB.EN.U4EEE23137,1703486946996,561.8116889150153,616.788720861161
658926106a3610f95ee3d28c,78925,0.27271518249710935,-0.023441526086095156,CB.EN.U4EEE23137,1703486950012,380.7103947659647,-16.526275890697086
658926106a3610f95ee3d26a,70973,0.5236848312930458,0.620738399580998,CB.EN.U4EEE23137,1703486942060,731.0640244850919,437.62057170460355
658926106a3610f95ee3d243,59393,0.2633392514440674,0.4360327935506697,CB.EN.U4EEE23137,1703486930480,367.6215950159181,307.40311945322213
658926106a3610f95ee3d16d,604,0.15635739181100097,0.36793679326977813,CB.EN.U4EEE23137,1703486871691,218.27491896815735,259.3954392551936
658926106a3610f95ee3d1b3,18372,0.19907824978707073,0.30963182855022997,CB.EN.U4EEE23137,1703486889459,277.91323670275074,218.29043912791212
658926106a3610f95ee3d1b7,19059,0.2166635647667532,0.2690045835670613,CB.EN.U4EEE23137,1703486890146,302.46233641438744,189.64823141477822
658926106a3610f95ee3d1be,20960,0.17825447867946212,0.12287732594993625,CB.EN.U4EEE23137,1703486892047,248.8432522365291,86.62851479470505
658926106a3610f95ee3d1de,30183,0.3983669546389053,0.27938897257800843,CB.EN.U4EEE23137,1703486901270,556.1202686759118,196.96922566749595
658926106a3610f95ee3d1eb,33084,0.42419411697981024,0.3931457761250788,CB.EN.U4EEE23137,1703486904171,592.1749873038151,277.16777216818053
658926106a3610f95ee3d220,49706,0.42032564587170185,0.5112197811776615,CB.EN.U4EEE23137,1703486920793,586.7746016368958,360.40994573025137
658926106a3610f95ee3d23a,56245,0.12437970168297292,0.21988485409071323,CB.EN.U4EEE23137,1703486927332,173.6340635494302,155.01882213395282
658926106a3610f95ee3d241,58780,0.23247934271331852,0.3844093615564175,CB.EN.U4EEE23137,1703486929867,324.54116242779264,271.00859989727434
658926106a3610f95ee3d253,64171,0.3311152749326811,0.3314046284010668,CB.EN.U4EEE23137,1703486935258,462.23692380602284,233.64026302275212
658926106a3610f95ee3d258,65716,0.3471351528276662,0.30233376911141324,CB.EN.U4EEE23137,1703486936803,484.600673347422,213.14530722354635
658926106a3610f95ee3d26b,71164,0.4610914787909412,0.4687699592021916,CB.EN.U4EEE23137,1703486942251,643.6837043921539,330.48282123754507
658926106a3610f95ee3d289,78351,0.271809584238225,0.3775575708483449,CB.EN.U4EEE23137,1703486949438,379.4461795965621,266.17808744808315
658926106a3610f95ee3d282,76713,0.2620671305110454,0.7742242442120151,CB.EN.U4EEE23137,1703486947800,365.8457141934194,545.8280921694707
658926106a3610f95ee3d180,5162,0.1603359259607828,0.29385064993993615,CB.EN.U4EEE23137,1703486876249,223.8289526412528,207.164708207655
658926106a3610f95ee3d19a,11592,0.2839458593953206,0.3963055050336276,CB.EN.U4EEE23137,1703486882679,396.38841971586754,279.39538104870746
658926106a3610f95ee3d1dd,29997,0.358074979916867,0.38556827516561365,CB.EN.U4EEE23137,1703486901084,499.87267196394635,271.8256339917576
658926106a3610f95ee3d1e9,32784,0.22652865791036064,0.3836750048121277,CB.EN.U4EEE23137,1703486903871,316.23400644286346,270.49087839255003
658926106a3610f95ee3d233,53984,0.5065846769910785,0.8416111855144671,CB.EN.U4EEE23137,1703486925071,707.1922090795456,593.3358857876993
658926106a3610f95ee3d240,58308,0.2640125151692368,0.41444793832821275,CB.EN.U4EEE23137,1703486929395,368.5614711762546,292.18579652139
658926106a3610f95ee3d252,63975,0.28043263241827393,0.3491346758441712,CB.EN.U4EEE23137,1703486935062,391.48395485591044,246.1399464701407
658926106a3610f95ee3d25f,68167,0.25217167674078905,0.6256836243939893,CB.EN.U4EEE23137,1703486939254,352.03166073014154,441.10695519776243
658926106a3610f95ee3d261,68544,0.23255056989455222,0.7135315404809133,CB.EN.U4EEE23137,1703486939631,324.6405955727949,503.0397360390439
658926106a3610f95ee3d28d,79980,0.3226413032303685,0.003439642854510612,CB.EN.U4EEE23137,1703486951067,450.40725930959445,2.4249482124299817
658926106a3610f95ee3d28b,78711,0.2784301330623572,0.053786543712563535,CB.EN.U4EEE23137,1703486949798,388.6884657550507,37.91951331735729
658926106a3610f95ee3d27e,75739,0.4886977519195405,0.9828985383235245,CB.EN.U4EEE23137,1703486946826,682.2220616796785,692.9434695180847
658926106a3610f95ee3d286,77428,0.28625071362570376,0.6929179050477712,CB.EN.U4EEE23137,1703486948515,399.6059962214824,488.50712305867864
658926106a3610f95ee3d16f,968,0.21600051548507818,0.3871141088295053,CB.EN.U4EEE23137,1703486872055,301.5367196171691,272.91544672480126
658926106a3610f95ee3d177,3113,0.18223161600471627,0.3347301593137707,CB.EN.U4EEE23137,1703486874200,254.39533594258393,235.98476231620836
658926106a3610f95ee3d186,6556,0.1266224687458259,0.2756339327278792,CB.EN.U4EEE23137,1703486877643,176.76496636917295,194.32192257315484
658926106a3610f95ee3d176,2911,0.2063371359230126,0.3634053320610155,CB.EN.U4EEE23137,1703486873998,288.0466417485256,256.2007591030159
658926106a3610f95ee3d1ae,17026,0.2760971839935908,0.424422075356465,CB.EN.U4EEE23137,1703486888113,385.43166885505275,299.2175631263078
658926106a3610f95ee3d1b5,18698,0.2268469504324563,0.316856254283253,CB.EN.U4EEE23137,1703486889785,316.67834280370903,223.38365926969337
658926106a3610f95ee3d1ca,24267,0.24324577213875248,0.23638360188392493,CB.EN.U4EEE23137,1703486895354,339.5710979056985,166.65043932816707
658926106a3610f95ee3d1cf,25848,0.16121986221265705,0.34547173827252114,CB.EN.U4EEE23137,1703486896935,225.06292764886925,243.5575754821274
658926106a3610f95ee3d214,46754,0.5023889080596562,0.28944081091542134,CB.EN.U4EEE23137,1703486917841,701.33491565128,204.05577169537204
658926106a3610f95ee3d212,46286,0.3664638199477365,0.27720645774628583,CB.EN.U4EEE23137,1703486917373,511.5834926470402,195.4305527111315
658926106a3610f95ee3d1fd,40571,0.2586467223314163,0.32450434450683424,CB.EN.U4EEE23137,1703486911658,361.0708243746571,228.77556287731815
658926106a3610f95ee3d20f,45425,0.19680405919490646,0.29898344794558496,CB.EN.U4EEE23137,1703486916512,274.7384666360894,210.7833308016374
658926106a3610f95ee3d1fb,40050,0.2630265669418652,0.2264206880119692,CB.EN.U4EEE23137,1703486911137,367.1850874508438,159.6265850484383
658926106a3610f95ee3d21f,49520,0.4978480415112508,0.4631903974437803,CB.EN.U4EEE23137,1703486920607,694.9958659497061,326.54923019786514
658926106a3610f95ee3d21e,49351,0.5515679229304982,0.4162682605491906,CB.EN.U4EEE23137,1703486920438,769.9888204109754,293.4691236871794
658926106a3610f95ee3d232,53798,0.5313627548796066,0.8633974794699677,CB.EN.U4EEE23137,1703486924885,741.7824058119309,608.6952230263272
658926106a3610f95ee3d239,55970,0.1807798009547129,0.3201998689964711,CB.EN.U4EEE23137,1703486927057,252.36860213277922,225.74090764251216
658926106a3610f95ee3d23e,57696,0.22472180536690564,0.30195778320215,CB.EN.U4EEE23137,1703486928783,313.7116402922003,212.88023715751575
658926106a3610f95ee3d246,60212,0.21007604616635125,0.4311729073422848,CB.EN.U4EEE23137,1703486931299,293.26616044822634,303.9768996763108
658926106a3610f95ee3d250,63635,0.26744144309361045,0.353873243375261,CB.EN.U4EEE23137,1703486934722,373.3482545586802,249.480636579559
658926106a3610f95ee3d254,64360,0.38522618259876346,0.25019617293237334,CB.EN.U4EEE23137,1703486935447,537.7757509078738,176.3883019173232
658926106a3610f95ee3d25c,66980,0.40651053543848426,0.48950215688628473,CB.EN.U4EEE23137,1703486938067,567.488707472124,345.09902060483074
658926106a3610f95ee3d287,77997,0.3904868705560824,0.5491035605494601,CB.EN.U4EEE23137,1703486949084,545.119671296291,387.11801018736935
658926106a3610f95ee3d26e,71696,0.3333226318869043,0.5590589203124755,CB.EN.U4EEE23137,1703486942783,465.3183941141184,394.13653882029524
658926106a3610f95ee3d277,74194,0.49396999087379423,0.8653927563664336,CB.EN.U4EEE23137,1703486945281,689.5821072598168,610.1018932383357
658926106a3610f95ee3d26d,71539,0.3827375164206946,0.5554914986897435,CB.EN.U4EEE23137,1703486942626,534.3015729232897,391.62150657626916
658926106a3610f95ee3d178,3297,0.14078548935261848,0.32030157430892486,CB.EN.U4EEE23137,1703486874384,196.53654313625537,225.81260988779204
658926106a3610f95ee3d187,7115,0.11882728692920881,0.21779943964578374,CB.EN.U4EEE23137,1703486878202,165.8828925531755,153.54860495027754
658926106a3610f95ee3d17a,3680,0.09337747625458163,0.2148696944851251,CB.EN.U4EEE23137,1703486874767,130.35495685139597,151.4831346120132
658926106a3610f95ee3d18e,8759,0.10321077189335205,0.24633580408410852,CB.EN.U4EEE23137,1703486879846,144.08223756311946,173.6667418792965
658926106a3610f95ee3d1c6,22995,0.2900086891462374,0.3142274785453555,CB.EN.U4EEE23137,1703486894082,404.85213004814744,221.5303723744756
658926106a3610f95ee3d1ed,33629,0.33563216047517846,0.2919495028893589,CB.EN.U4EEE23137,1703486904716,468.54249602334914,205.82439953699802
658926106a3610f95ee3d219,48117,0.5815968980791595,0.32680633691975647,CB.EN.U4EEE23137,1703486919204,811.9092697185066,230.3984675284283
658926106a3610f95ee3d215,46959,0.5158773726742806,0.28425709250803155,CB.EN.U4EEE23137,1703486918046,720.1648122532957,200.40125021816223
658926106a3610f95ee3d205,42532,0.5818978999156752,0.3327606977319061,CB.EN.U4EEE23137,1703486913619,812.3294682822826,234.59629190099378
658926106a3610f95ee3d202,41973,0.4902966491146481,0.5534992250828928,CB.EN.U4EEE23137,1703486913060,684.4541221640487,390.21695368343944
658926106a3610f95ee3d21b,48487,0.6417418267814347,0.3196722221813177,CB.EN.U4EEE23137,1703486919574,895.8715901868828,225.368916637829
658926106a3610f95ee3d234,54584,0.4725402696174776,0.7299659280286712,CB.EN.U4EEE23137,1703486925671,659.6662163859987,514.6259792602132
658926106a3610f95ee3d24a,61159,0.33530382916969004,0.4659663717259887,CB.EN.U4EEE23137,1703486932246,468.0841455208873,328.506292066822
658926106a3610f95ee3d259,65915,0.2788100737241028,0.31071547108324343,CB.EN.U4EEE23137,1703486937002,389.21886291884755,219.05440711368664
658926106a3610f95ee3d276,73997,0.49033816663512164,0.8256901623845445,CB.EN.U4EEE23137,1703486945084,684.5120806226298,582.1115644811039
658926106a3610f95ee3d27a,74737,0.4665181278603767,0.9444620713519284,CB.EN.U4EEE23137,1703486945824,651.2593064930859,665.8457603031095
658926106a3610f95ee3d193,10099,0.17198752640818105,0.44176617835401694,CB.EN.U4EEE23137,1703486881186,240.09458686582076,311.44515573958193
658926106a3610f95ee3d19c,12003,0.15255191408201382,0.2757362220640931,CB.EN.U4EEE23137,1703486883090,212.9624720584913,194.39403655518564
658926106a3610f95ee3d1b6,18882,0.19928925267923042,0.3006120372869906,CB.EN.U4EEE23137,1703486889969,278.20779674020565,211.93148628732837
658926106a3610f95ee3d1bb,20090,0.12755217283768844,0.18429643403829826,CB.EN.U4EEE23137,1703486891177,178.06283328141308,129.92898599700027
658926106a3610f95ee3d1bc,20246,0.1239168355516948,0.15472472566108972,CB.EN.U4EEE23137,1703486891333,172.98790243016595,109.08093159106825
658926106a3610f95ee3d1bf,21133,0.22800351209605849,0.21376524830701674,CB.EN.U4EEE23137,1703486892220,318.29290288609764,150.7045000564468
658926106a3610f95ee3d1c7,23174,0.27414441748179563,0.2665832465511129,CB.EN.U4EEE23137,1703486894261,382.7056068045867,187.94118881853458
658926106a3610f95ee3d1cc,24657,0.19482287615829835,0.2765337916547725,CB.EN.U4EEE23137,1703486895744,271.9727351169845,194.9563231166146
658926106a3610f95ee3d1cd,24858,0.1767089761403597,0.3101923002196056,CB.EN.U4EEE23137,1703486895945,246.68573069194215,218.68557165482196
658926106a3610f95ee3d1d0,26076,0.17775092687317176,0.38325943426829956,CB.EN.U4EEE23137,1703486897163,248.1402939149478,270.1979011591512
658926106a3610f95ee3d1d3,26510,0.23363046430685588,0.42357178717336924,CB.EN.U4EEE23137,1703486897597,326.14812817237083,298.61810995722533
658926106a3610f95ee3d1f0,36391,0.38163955614440886,0.45443231511277415,CB.EN.U4EEE23137,1703486907478,532.7688203775948,320.3747821545058
658926106a3610f95ee3d20d,45073,0.24563208738628908,0.27461051815530596,CB.EN.U4EEE23137,1703486916160,342.90239399125954,193.6004152994907
658926106a3610f95ee3d1f5,38131,0.22305028331831242,0.2872845989119122,CB.EN.U4EEE23137,1703486909218,311.37819551236413,202.5356422328981
658926106a3610f95ee3d23d,57049,0.14674493073790057,0.27623184679356927,CB.EN.U4EEE23137,1703486928136,204.8559233101092,194.74345198946634
658926106a3610f95ee3d192,9967,0.13000319635342722,0.36352293365420174,CB.EN.U4EEE23137,1703486881054,181.4844621093844,256.2836682262122
658926106a3610f95ee3d244,59585,0.154949116164228,0.3176015124975423,CB.EN.U4EEE23137,1703486930672,216.3089661652623,223.90906631076732
658926106a3610f95ee3d25d,67136,0.3414396729762369,0.5452946386907669,CB.EN.U4EEE23137,1703486938223,476.64978347482673,384.43272027699066
658926106a3610f95ee3d284,77055,0.32278744650054436,0.753813908326827,CB.EN.U4EEE23137,1703486948142,450.6112753147599,531.4388053704131
658926106a3610f95ee3d179,3499,0.12268426099500537,0.30888448340602304,CB.EN.U4EEE23137,1703486874586,171.2672283490275,217.76356080124623
658926106a3610f95ee3d171,1614,0.16412317194754383,0.25721708839188434,CB.EN.U4EEE23137,1703486872701,229.1159480387712,181.33804731627848
658926106a3610f95ee3d175,2361,0.22009568919722883,0.3471138990600715,CB.EN.U4EEE23137,1703486873448,307.25358211933144,244.71529883735042
658926106a3610f95ee3d16b,200,0.1553271734293565,0.22054619338885628,CB.EN.U4EEE23137,1703486871287,216.8367341073817,155.48506633914369
658926106a3610f95ee3d172,1785,0.19609595180286168,0.3780305924641963,CB.EN.U4EEE23137,1703486872872,273.7499487167949,266.5115676872584
658926106a3610f95ee3d18f,9293,0.08532395046553848,0.25865463930029037,CB.EN.U4EEE23137,1703486880380,119.1122348498917,182.35152070670472
658926106a3610f95ee3d1a5,14513,0.39930354661348383,0.17107643192725078,CB.EN.U4EEE23137,1703486885600,557.4277510724235,120.6088845087118
658926106a3610f95ee3d1af,17269,0.32384626157263324,0.3780322606123037,CB.EN.U4EEE23137,1703486888356,452.089381155396,266.5127437316741
658926106a3610f95ee3d1bd,20385,0.12459033599488638,0.13268661729470668,CB.EN.U4EEE23137,1703486891472,173.9281090488614,93.54406519276822
658926106a3610f95ee3d1c1,21558,0.3008252328075531,0.2593269291694119,CB.EN.U4EEE23137,1703486892645,419.95202499934413,182.82548506443538
658926106a3610f95ee3d1e4,31478,0.2203062171752016,0.18399086591943956,CB.EN.U4EEE23137,1703486902565,307.5474791765814,129.7135604732049
658926106a3610f95ee3d217,47744,0.6025627570913021,0.3465018540128256,CB.EN.U4EEE23137,1703486918831,841.1776088994578,244.28380707904208
658926106a3610f95ee3d1ff,40968,0.27544789912619627,0.4225239618788894,CB.EN.U4EEE23137,1703486912055,384.52526718017,297.879393124617
658926106a3610f95ee3d20a,43763,0.3854263957876954,0.2688273196582072,CB.EN.U4EEE23137,1703486914850,538.0552485196228,189.52326035903607
658926106a3610f95ee3d20b,43959,0.32884016625811247,0.2400137052219567,CB.EN.U4EEE23137,1703486915046,459.060872096325,169.20966218147947
658926106a3610f95ee3d231,53648,0.5419422587669884,0.8629589589626385,CB.EN.U4EEE23137,1703486924735,756.5513932387158,608.3860660686602
658926106a3610f95ee3d24e,62711,0.30091279858186376,0.32795408317576263,CB.EN.U4EEE23137,1703486933798,420.0742668202818,231.20762863891267
658926106a3610f95ee3d24d,62572,0.3167540713850569,0.3265702846469446,CB.EN.U4EEE23137,1703486933659,442.18868365353944,230.23205067609595
658926106a3610f95ee3d28a,78536,0.26882829822504234,0.20338841451735137,CB.EN.U4EEE23137,1703486949623,375.2843043221591,143.38883223473272
658926106a3610f95ee3d281,76527,0.2793048744336023,0.7895844397350271,CB.EN.U4EEE23137,1703486947614,389.90960470930884,556.6570300131941
658926106a3610f95ee3d16a,0,0.17098971369622173,0.3043635094135489,CB.EN.U4EEE23137,1703486871087,238.70164031992556,214.57627413655197
658926106a3610f95ee3d199,11396,0.3249117778220066,0.4535602999268873,CB.EN.U4EEE23137,1703486882483,453.5768418395212,319.76001144845554
658926106a3610f95ee3d1b9,19744,0.18147181854696579,0.2462741229138944,CB.EN.U4EEE23137,1703486890831,253.33465869156424,173.62325665429555
658926106a3610f95ee3d1b8,19563,0.23681608722617134,0.24465626327669102,CB.EN.U4EEE23137,1703486890650,330.5952577677352,172.48266561006716
658926106a3610f95ee3d1e0,30714,0.46437431325904877,0.19138205465022906,CB.EN.U4EEE23137,1703486901801,648.2665413096321,134.92434852841149
658926106a3610f95ee3d1ea,32910,0.33534639430611385,0.3747748253064117,CB.EN.U4EEE23137,1703486903997,468.14356645133495,264.21625184102027
658926106a3610f95ee3d1f7,38514,0.37513639317683445,0.1793431489977669,CB.EN.U4EEE23137,1703486909601,523.6904048748609,126.43692004342566
658926106a3610f95ee3d203,42163,0.5435334506081687,0.5014351526705286,CB.EN.U4EEE23137,1703486913250,758.7726970490035,353.51178263272266
658926106a3610f95ee3d211,45713,0.2713007375641521,0.2603705065190227,CB.EN.U4EEE23137,1703486916800,378.7358296395563,183.56120709591102
658926106a3610f95ee3d1f9,39588,0.40174620433476244,0.17709106618483192,CB.EN.U4EEE23137,1703486910675,560.8377012513283,124.8492016603065
658926106a3610f95ee3d21d,49196,0.6111793866645429,0.37607879870692723,CB.EN.U4EEE23137,1703486920283,853.2064237837019,265.1355530883837
658926106a3610f95ee3d226,51099,0.3303307569242527,0.6924444509560561,CB.EN.U4EEE23137,1703486922186,461.14173666625675,488.17333792401956
658926106a3610f95ee3d237,55263,0.30955128548078864,0.3929152395747949,CB.EN.U4EEE23137,1703486926350,432.13359453118096,277.0052439002304
658926106a3610f95ee3d257,65500,0.29835963253289893,0.2024575495179062,CB.EN.U4EEE23137,1703486936587,416.51004701592694,142.73257241012388
